id,celltype_id,sample_id
15567,48,SAM000023756
15568,147,SAM000023755
15569,160,SAM000023754
15570,48,SAM000023753
15571,150,SAM000023752
15572,120,SAM000023751
15573,131,SAM000023750
15574,132,SAM000023749
15575,131,SAM000023748
15576,157,SAM000023746
15577,138,SAM000023745
15578,158,SAM000023744
15579,157,SAM000023743
15580,157,SAM000023742
15581,4,SAM000023740
15582,15,SAM000023739
15583,157,SAM000023714
15584,158,SAM000023813
15585,150,SAM000023891
15586,184,SAM000023890
15587,131,SAM000023889
15588,132,SAM000023888
15589,131,SAM000023887
15590,166,SAM000023884
15591,158,SAM000023882
15592,48,SAM000023892
15593,157,SAM000023880
15594,131,SAM000023874
15595,131,SAM000023873
15596,147,SAM000023872
15597,160,SAM000023871
15598,14,SAM000023870
15599,157,SAM000023879
15600,14,SAM000023868
15601,147,SAM000023893
15602,160,SAM000023895
15603,9,SAM000023917
15604,150,SAM000023916
15605,2,SAM000023914
15606,131,SAM000023911
15607,131,SAM000023910
15608,2,SAM000023908
15609,160,SAM000023894
15610,15,SAM000023906
15611,42,SAM000023900
15612,9,SAM000023899
15613,152,SAM000023898
15614,150,SAM000023897
15615,147,SAM000023896
15616,14,SAM000023867
15617,14,SAM000023866
15618,14,SAM000023865
15619,128,SAM000023835
15620,120,SAM000023833
15621,125,SAM000023832
15622,115,SAM000023831
15623,163,SAM000023830
15624,115,SAM000023829
15625,115,SAM000023828
15626,2,SAM000023827
15627,153,SAM000023826
15628,161,SAM000023836
15629,168,SAM000023825
15630,179,SAM000023823
15631,10,SAM000023822
15632,115,SAM000023820
15633,163,SAM000023819
15634,160,SAM000023818
15635,158,SAM000023817
15636,118,SAM000023816
15637,134,SAM000023815
15638,50,SAM000023814
15639,168,SAM000023824
15640,28,SAM000023838
15641,28,SAM000023841
15642,3,SAM000023862
15643,134,SAM000023860
15644,7,SAM000023858
15645,164,SAM000023857
15646,157,SAM000023856
15647,157,SAM000023855
15648,7,SAM000023854
15649,138,SAM000023853
15650,157,SAM000023852
15651,157,SAM000023851
15652,3,SAM000023850
15653,150,SAM000023849
15654,14,SAM000023847
15655,2,SAM000023846
15656,131,SAM000023845
15657,28,SAM000023843
15658,22,SAM000023812
15659,7,SAM000023918
15660,157,SAM000023713
15661,3,SAM000023711
15662,14,SAM000023583
15663,178,SAM000023582
15664,173,SAM000023581
15665,2,SAM000023580
15666,2,SAM000023579
15667,3,SAM000023577
15668,7,SAM000023576
15669,141,SAM000023575
15670,14,SAM000023584
15671,157,SAM000023574
15672,4,SAM000023572
15673,138,SAM000023571
15674,157,SAM000023570
15675,157,SAM000023569
15676,3,SAM000023568
15677,3,SAM000023567
15678,14,SAM000023566
15679,14,SAM000023565
15680,14,SAM000023564
15681,157,SAM000023573
15682,15,SAM000023563
15683,14,SAM000023585
15684,14,SAM000023587
15685,131,SAM000023607
15686,157,SAM000023605
15687,138,SAM000023604
15688,2,SAM000023603
15689,131,SAM000023602
15690,157,SAM000023601
15691,157,SAM000023600
15692,157,SAM000023599
15693,14,SAM000023586
15694,15,SAM000023596
15695,131,SAM000023595
15696,149,SAM000023593
15697,147,SAM000023592
15698,147,SAM000023591
15699,149,SAM000023590
15700,160,SAM000023589
15701,14,SAM000023588
15702,2,SAM000023597
15703,131,SAM000023562
15704,28,SAM000023560
15705,154,SAM000023559
15706,3,SAM000023531
15707,115,SAM000023527
15708,148,SAM000023526
15709,167,SAM000023523
15710,22,SAM000023533
15711,8,SAM000023520
15712,7,SAM000023519
15713,42,SAM000023518
15714,157,SAM000023516
15715,161,SAM000023515
15716,176,SAM000023514
15717,115,SAM000023513
15718,115,SAM000023512
15719,138,SAM000023511
15720,174,SAM000023521
15721,180,SAM000023534
15722,2,SAM000023535
15723,131,SAM000023536
15724,28,SAM000023557
15725,28,SAM000023554
15726,120,SAM000023550
15727,60,SAM000023549
15728,115,SAM000023548
15729,163,SAM000023547
15730,115,SAM000023546
15731,115,SAM000023545
15732,115,SAM000023544
15733,175,SAM000023543
15734,9,SAM000023542
15735,167,SAM000023541
15736,168,SAM000023540
15737,120,SAM000023539
15738,115,SAM000023538
15739,115,SAM000023537
15740,131,SAM000023608
15741,131,SAM000023609
15742,42,SAM000023611
15743,163,SAM000023682
15744,163,SAM000023681
15745,160,SAM000023680
15746,22,SAM000023679
15747,2,SAM000023676
15748,120,SAM000023683
15749,7,SAM000023671
15750,115,SAM000023670
15751,138,SAM000023668
15752,163,SAM000023666
15753,115,SAM000023665
15754,172,SAM000023664
15755,125,SAM000023663
15756,7,SAM000023662
15757,60,SAM000023661
15758,7,SAM000023684
15759,167,SAM000023686
15760,14,SAM000023709
15761,15,SAM000023708
15762,158,SAM000023707
15763,28,SAM000023706
15764,28,SAM000023705
15765,28,SAM000023703
15766,28,SAM000023700
15767,22,SAM000023685
15768,2,SAM000023698
15769,136,SAM000023696
15770,120,SAM000023695
15771,60,SAM000023694
15772,163,SAM000023692
15773,115,SAM000023691
15774,115,SAM000023690
15775,115,SAM000023689
15776,152,SAM000023688
15777,153,SAM000023687
15778,128,SAM000023697
15779,120,SAM000023660
15780,157,SAM000023658
15781,22,SAM000023657
15782,149,SAM000023631
15783,2,SAM000023630
15784,15,SAM000023629
15785,158,SAM000023626
15786,81,SAM000023625
15787,152,SAM000023632
15788,15,SAM000023622
15789,9,SAM000023617
15790,184,SAM000023616
15791,150,SAM000023615
15792,48,SAM000023614
15793,147,SAM000023613
15794,160,SAM000023612
15795,4,SAM000023633
15796,128,SAM000023634
15797,128,SAM000023635
15798,115,SAM000023656
15799,115,SAM000023655
15800,138,SAM000023654
15801,157,SAM000023653
15802,157,SAM000023652
15803,48,SAM000023651
15804,174,SAM000023650
15805,157,SAM000023649
15806,134,SAM000023648
15807,27,SAM000023647
15808,168,SAM000023646
15809,175,SAM000023645
15810,157,SAM000023644
15811,157,SAM000023643
15812,22,SAM000023642
15813,22,SAM000023641
15814,7,SAM000023640
15815,4,SAM000023639
15816,158,SAM000023637
15817,150,SAM000023610
15818,7,SAM000023919
15819,5,SAM000023920
15820,5,SAM000023921
15821,147,SAM000024203
15822,147,SAM000024202
15823,149,SAM000024201
15824,156,SAM000024200
15825,156,SAM000024198
15826,14,SAM000024197
15827,156,SAM000024196
15828,156,SAM000024195
15829,155,SAM000024194
15830,15,SAM000024204
15831,2,SAM000024193
15832,15,SAM000024191
15833,156,SAM000024190
15834,3,SAM000024189
15835,3,SAM000024188
15836,7,SAM000024187
15837,157,SAM000024186
15838,7,SAM000024185
15839,157,SAM000024184
15840,4,SAM000024183
15841,3,SAM000024192
15842,138,SAM000024182
15843,157,SAM000024207
15844,189,SAM000024229
15845,15,SAM000024228
15846,10,SAM000024225
15847,15,SAM000024223
15848,7,SAM000024222
15849,152,SAM000024221
15850,153,SAM000024220
15851,184,SAM000024219
15852,157,SAM000024206
15853,150,SAM000024218
15854,160,SAM000024216
15855,48,SAM000024215
15856,131,SAM000024214
15857,131,SAM000024213
15858,132,SAM000024212
15859,161,SAM000024211
15860,157,SAM000024210
15861,138,SAM000024209
15862,158,SAM000024208
15863,147,SAM000024217
15864,157,SAM000024181
15865,157,SAM000024180
15866,2,SAM000024179
15867,152,SAM000024150
15868,168,SAM000024149
15869,168,SAM000024148
15870,5,SAM000024147
15871,120,SAM000024146
15872,115,SAM000024145
15873,160,SAM000024143
15874,22,SAM000024142
15875,153,SAM000024151
15876,27,SAM000024141
15877,189,SAM000024139
15878,50,SAM000024138
15879,158,SAM000024137
15880,22,SAM000024136
15881,134,SAM000024134
15882,7,SAM000024132
15883,15,SAM000024131
15884,115,SAM000024130
15885,148,SAM000024129
15886,158,SAM000024140
15887,115,SAM000024153
15888,115,SAM000024154
15889,2,SAM000024178
15890,3,SAM000024177
15891,149,SAM000024176
15892,156,SAM000024174
15893,156,SAM000024173
15894,156,SAM000024172
15895,15,SAM000024171
15896,131,SAM000024170
15897,28,SAM000024166
15898,22,SAM000024162
15899,179,SAM000024161
15900,120,SAM000024160
15901,8,SAM000024159
15902,42,SAM000024158
15903,115,SAM000024157
15904,163,SAM000024156
15905,115,SAM000024155
15906,3,SAM000024230
15907,134,SAM000024128
15908,81,SAM000024231
15909,4,SAM000024234
15910,28,SAM000024306
15911,28,SAM000024304
15912,28,SAM000024302
15913,128,SAM000024300
15914,125,SAM000024298
15915,163,SAM000024297
15916,28,SAM000024307
15917,115,SAM000024296
15918,152,SAM000024294
15919,9,SAM000024293
15920,167,SAM000024292
15921,168,SAM000024291
15922,120,SAM000024290
15923,115,SAM000024289
15924,162,SAM000024288
15925,22,SAM000024287
15926,22,SAM000024286
15927,115,SAM000024295
15928,158,SAM000024285
15929,131,SAM000024308
15930,156,SAM000024310
15931,2,SAM000024330
15932,134,SAM000024329
15933,4,SAM000024328
15934,156,SAM000024327
15935,3,SAM000024326
15936,155,SAM000024325
15937,15,SAM000024324
15938,7,SAM000024323
15939,2,SAM000024322
15940,15,SAM000024309
15941,157,SAM000024321
15942,7,SAM000024319
15943,144,SAM000024318
15944,157,SAM000024317
15945,157,SAM000024316
15946,2,SAM000024314
15947,149,SAM000024313
15948,156,SAM000024312
15949,156,SAM000024311
15950,157,SAM000024320
15951,115,SAM000024284
15952,4,SAM000024283
15953,178,SAM000024255
15954,157,SAM000024254
15955,157,SAM000024253
15956,3,SAM000024252
15957,115,SAM000024251
15958,168,SAM000024249
15959,157,SAM000024248
15960,8,SAM000024247
15961,22,SAM000024246
15962,165,SAM000024256
15963,22,SAM000024245
15964,158,SAM000024242
15965,27,SAM000024241
15966,5,SAM000024240
15967,5,SAM000024239
15968,153,SAM000024238
15969,149,SAM000024237
15970,2,SAM000024236
15971,15,SAM000024235
15972,7,SAM000024244
15973,165,SAM000024257
15974,157,SAM000024258
15975,157,SAM000024259
15976,181,SAM000024281
15977,2,SAM000024280
15978,7,SAM000024279
15979,15,SAM000024278
15980,170,SAM000024277
15981,118,SAM000024276
15982,28,SAM000024275
15983,2,SAM000024274
15984,2,SAM000024273
15985,138,SAM000024272
15986,115,SAM000024271
15987,162,SAM000024270
15988,165,SAM000024269
15989,5,SAM000024268
15990,7,SAM000024267
15991,125,SAM000024266
15992,157,SAM000024264
15993,22,SAM000024263
15994,163,SAM000024262
15995,115,SAM000024261
15996,138,SAM000024260
15997,158,SAM000024232
15998,168,SAM000024127
15999,7,SAM000024126
16000,163,SAM000024125
16001,152,SAM000023997
16002,9,SAM000023996
16003,185,SAM000023995
16004,175,SAM000023994
16005,167,SAM000023993
16006,22,SAM000023992
16007,15,SAM000023991
16008,163,SAM000023988
16009,163,SAM000023999
16010,115,SAM000023987
16011,22,SAM000023984
16012,131,SAM000023983
16013,115,SAM000023982
16014,2,SAM000023980
16015,22,SAM000023978
16016,160,SAM000023986
16017,115,SAM000024000
16018,115,SAM000024002
16019,14,SAM000024023
16020,14,SAM000024022
16021,15,SAM000024021
16022,158,SAM000024020
16023,28,SAM000024019
16024,28,SAM000024018
16025,154,SAM000024017
16026,154,SAM000024016
16027,28,SAM000024015
16028,115,SAM000024001
16029,28,SAM000024014
16030,28,SAM000024012
16031,154,SAM000024011
16032,128,SAM000024009
16033,4,SAM000024008
16034,7,SAM000024007
16035,120,SAM000024006
16036,48,SAM000024005
16037,42,SAM000024004
16038,163,SAM000024003
16039,115,SAM000023971
16040,148,SAM000023970
16041,178,SAM000023942
16042,157,SAM000023941
16043,157,SAM000023940
16044,157,SAM000023938
16045,2,SAM000023937
16046,3,SAM000023936
16047,22,SAM000023934
16048,3,SAM000023943
16049,167,SAM000023933
16050,157,SAM000023931
16051,157,SAM000023930
16052,157,SAM000023929
16053,22,SAM000023928
16054,7,SAM000023927
16055,131,SAM000023923
16056,165,SAM000023944
16057,174,SAM000023945
16058,157,SAM000023946
16059,167,SAM000023965
16060,115,SAM000023963
16061,163,SAM000023962
16062,120,SAM000023961
16063,42,SAM000023960
16064,5,SAM000023959
16065,164,SAM000023958
16066,4,SAM000023957
16067,4,SAM000023956
16068,8,SAM000023955
16069,120,SAM000023954
16070,27,SAM000023953
16071,157,SAM000023952
16072,131,SAM000023951
16073,115,SAM000023950
16074,115,SAM000023949
16075,166,SAM000023948
16076,157,SAM000023947
16077,155,SAM000024024
16078,2,SAM000024025
16079,157,SAM000024026
16080,157,SAM000024027
16081,7,SAM000024098
16082,4,SAM000024097
16083,15,SAM000024096
16084,177,SAM000024095
16085,5,SAM000024094
16086,5,SAM000024093
16087,2,SAM000024092
16088,4,SAM000024091
16089,152,SAM000024090
16090,22,SAM000024099
16091,149,SAM000024089
16092,15,SAM000024087
16093,15,SAM000024086
16094,158,SAM000024085
16095,158,SAM000024084
16096,81,SAM000024083
16097,3,SAM000024082
16098,2,SAM000024081
16099,7,SAM000024079
16100,2,SAM000024088
16101,22,SAM000024100
16102,170,SAM000024101
16103,22,SAM000024102
16104,163,SAM000024124
16105,120,SAM000024123
16106,8,SAM000024122
16107,7,SAM000024121
16108,8,SAM000024120
16109,81,SAM000024119
16110,157,SAM000024117
16111,22,SAM000024116
16112,163,SAM000024115
16113,163,SAM000024114
16114,138,SAM000024113
16115,157,SAM000024112
16116,157,SAM000024111
16117,183,SAM000024110
16118,7,SAM000024109
16119,172,SAM000024108
16120,157,SAM000024107
16121,2,SAM000024106
16122,173,SAM000024105
16123,163,SAM000024104
16124,157,SAM000023510
16125,7,SAM000024076
16126,8,SAM000024074
16127,147,SAM000024048
16128,160,SAM000024046
16129,14,SAM000024045
16130,14,SAM000024044
16131,14,SAM000024043
16132,14,SAM000024042
16133,14,SAM000024041
16134,14,SAM000024040
16135,147,SAM000024049
16136,3,SAM000024038
16137,2,SAM000024036
16138,7,SAM000024034
16139,7,SAM000024033
16140,157,SAM000024031
16141,7,SAM000024030
16142,157,SAM000024029
16143,138,SAM000024028
16144,3,SAM000024037
16145,149,SAM000024050
16146,15,SAM000024051
16147,15,SAM000024052
16148,153,SAM000024073
16149,9,SAM000024072
16150,150,SAM000024071
16151,147,SAM000024070
16152,147,SAM000024069
16153,160,SAM000024068
16154,160,SAM000024067
16155,125,SAM000024066
16156,150,SAM000024065
16157,132,SAM000024064
16158,131,SAM000024063
16159,131,SAM000024062
16160,157,SAM000024060
16161,138,SAM000024059
16162,176,SAM000024058
16163,157,SAM000024057
16164,157,SAM000024056
16165,2,SAM000024054
16166,128,SAM000024075
16167,165,SAM000023509
16168,176,SAM000023508
16169,165,SAM000023507
16170,14,SAM000022980
16171,14,SAM000022979
16172,2,SAM000022976
16173,3,SAM000022975
16174,3,SAM000022974
16175,2,SAM000022973
16176,14,SAM000022981
16177,14,SAM000022971
16178,7,SAM000022969
16179,2,SAM000022968
16180,157,SAM000022967
16181,157,SAM000022966
16182,7,SAM000022965
16183,138,SAM000022964
16184,157,SAM000022963
16185,157,SAM000022962
16186,2,SAM000022961
16187,3,SAM000022970
16188,150,SAM000022960
16189,14,SAM000022982
16190,160,SAM000022984
16191,125,SAM000023005
16192,150,SAM000023004
16193,81,SAM000023003
16194,131,SAM000023002
16195,131,SAM000023001
16196,132,SAM000023000
16197,157,SAM000022998
16198,138,SAM000022997
16199,2,SAM000022983
16200,176,SAM000022996
16201,157,SAM000022994
16202,157,SAM000022993
16203,2,SAM000022990
16204,131,SAM000022989
16205,131,SAM000022988
16206,147,SAM000022986
16207,150,SAM000022985
16208,157,SAM000022995
16209,2,SAM000022959
16210,14,SAM000022958
16211,14,SAM000022957
16212,2,SAM000022928
16213,15,SAM000022927
16214,120,SAM000022925
16215,163,SAM000022924
16216,115,SAM000022923
16217,160,SAM000022922
16218,161,SAM000022921
16219,22,SAM000022920
16220,27,SAM000022929
16221,131,SAM000022919
16222,2,SAM000022917
16223,22,SAM000022916
16224,176,SAM000022915
16225,22,SAM000022914
16226,27,SAM000022913
16227,182,SAM000022912
16228,164,SAM000022911
16229,134,SAM000022909
16230,115,SAM000022918
16231,169,SAM000022930
16232,185,SAM000022931
16233,9,SAM000022932
16234,131,SAM000022955
16235,28,SAM000022954
16236,154,SAM000022952
16237,28,SAM000022950
16238,188,SAM000022943
16239,165,SAM000022942
16240,48,SAM000022941
16241,42,SAM000022940
16242,115,SAM000022939
16243,115,SAM000022938
16244,115,SAM000022937
16245,115,SAM000022936
16246,115,SAM000022935
16247,152,SAM000022933
16248,147,SAM000023006
16249,160,SAM000023007
16250,147,SAM000023009
16251,181,SAM000023078
16252,161,SAM000023077
16253,182,SAM000023076
16254,131,SAM000023075
16255,22,SAM000023074
16256,22,SAM000023072
16257,148,SAM000023066
16258,167,SAM000023062
16259,115,SAM000023060
16260,120,SAM000023059
16261,115,SAM000023068
16262,48,SAM000023058
16263,22,SAM000023080
16264,131,SAM000023082
16265,28,SAM000023105
16266,28,SAM000023103
16267,28,SAM000023102
16268,2,SAM000023100
16269,161,SAM000023099
16270,128,SAM000023098
16271,184,SAM000023097
16272,120,SAM000023096
16273,48,SAM000023095
16274,115,SAM000023081
16275,163,SAM000023094
16276,115,SAM000023091
16277,9,SAM000023090
16278,152,SAM000023089
16279,167,SAM000023088
16280,15,SAM000023087
16281,115,SAM000023086
16282,115,SAM000023085
16283,22,SAM000023084
16284,22,SAM000023083
16285,115,SAM000023093
16286,7,SAM000023057
16287,60,SAM000023056
16288,27,SAM000023055
16289,179,SAM000023027
16290,7,SAM000023026
16291,152,SAM000023025
16292,150,SAM000023024
16293,176,SAM000023021
16294,81,SAM000023020
16295,10,SAM000023018
16296,128,SAM000023014
16297,48,SAM000023012
16298,9,SAM000023011
16299,48,SAM000023010
16300,176,SAM000023031
16301,157,SAM000023053
16302,22,SAM000023052
16303,131,SAM000023051
16304,115,SAM000023050
16305,115,SAM000023049
16306,138,SAM000023048
16307,157,SAM000023047
16308,157,SAM000023046
16309,165,SAM000023045
16310,131,SAM000023044
16311,157,SAM000023043
16312,157,SAM000023042
16313,157,SAM000023041
16314,169,SAM000023039
16315,157,SAM000023038
16316,8,SAM000023037
16317,2,SAM000023036
16318,161,SAM000023035
16319,8,SAM000023034
16320,147,SAM000023008
16321,14,SAM000022778
16322,2,SAM000022777
16323,131,SAM000022776
16324,2,SAM000022775
16325,5,SAM000022773
16326,188,SAM000022772
16327,159,SAM000022771
16328,48,SAM000022770
16329,14,SAM000022779
16330,42,SAM000022769
16331,115,SAM000022767
16332,115,SAM000022766
16333,115,SAM000022765
16334,115,SAM000022764
16335,9,SAM000022763
16336,167,SAM000022762
16337,169,SAM000022760
16338,50,SAM000022759
16339,115,SAM000022768
16340,120,SAM000022758
16341,150,SAM000022780
16342,157,SAM000022783
16343,14,SAM000022804
16344,2,SAM000022803
16345,14,SAM000022802
16346,3,SAM000022799
16347,3,SAM000022798
16348,134,SAM000022781
16349,14,SAM000022794
16350,3,SAM000022792
16351,7,SAM000022791
16352,157,SAM000022789
16353,157,SAM000022787
16354,4,SAM000022786
16355,144,SAM000022785
16356,157,SAM000022784
16357,3,SAM000022793
16358,115,SAM000022757
16359,160,SAM000022756
16360,27,SAM000022755
16361,141,SAM000022729
16362,7,SAM000022728
16363,7,SAM000022727
16364,60,SAM000022726
16365,81,SAM000022725
16366,158,SAM000022723
16367,115,SAM000022722
16368,138,SAM000022721
16369,138,SAM000022720
16370,77,SAM000022730
16371,157,SAM000022719
16372,157,SAM000022717
16373,48,SAM000022716
16374,158,SAM000022715
16375,165,SAM000022714
16376,178,SAM000022713
16377,157,SAM000022712
16378,157,SAM000022711
16379,3,SAM000022709
16380,115,SAM000022708
16381,157,SAM000022718
16382,165,SAM000022731
16383,118,SAM000022732
16384,118,SAM000022733
16385,118,SAM000022754
16386,173,SAM000022753
16387,2,SAM000022752
16388,158,SAM000022751
16389,22,SAM000022749
16390,154,SAM000022748
16391,3,SAM000022747
16392,2,SAM000022746
16393,2,SAM000022744
16394,2,SAM000022743
16395,118,SAM000022742
16396,2,SAM000022741
16397,50,SAM000022740
16398,2,SAM000022739
16399,3,SAM000022738
16400,136,SAM000022737
16401,185,SAM000022736
16402,138,SAM000022735
16403,14,SAM000022805
16404,14,SAM000022806
16405,160,SAM000022807
16406,147,SAM000022809
16407,174,SAM000022879
16408,131,SAM000022878
16409,165,SAM000022877
16410,178,SAM000022876
16411,157,SAM000022875
16412,157,SAM000022874
16413,157,SAM000022873
