id,annotation_id,type,project_id,experiment_id,omics_id,sample_id,celltype_id,celltype_name,celltype_ontology,root_celltype_id,father_celltype_id,path,celltype_number
230132,ANO000000178,1,297,302,SCT000000274,SAM000183700,3608,dendritic cells and monocyte,,3608,,/3608,1
230133,ANO000000178,1,297,302,SCT000000274,SAM000183701,3608,dendritic cells and monocyte,,3608,,/3608,1
230134,ANO000000178,1,297,302,SCT000000274,SAM000183702,3608,dendritic cells and monocyte,,3608,,/3608,1
230135,ANO000000178,1,297,302,SCT000000274,SAM000183689,3608,dendritic cells and monocyte,,3608,,/3608,1
230136,ANO000000178,1,297,302,SCT000000274,SAM000183735,3608,dendritic cells and monocyte,,3608,,/3608,1
230137,ANO000000178,1,297,302,SCT000000274,SAM000183736,3608,dendritic cells and monocyte,,3608,,/3608,1
230138,ANO000000178,1,297,302,SCT000000274,SAM000183737,3608,dendritic cells and monocyte,,3608,,/3608,1
230139,ANO000000178,1,297,302,SCT000000274,SAM000183770,3608,dendritic cells and monocyte,,3608,,/3608,1
230140,ANO000000178,1,297,302,SCT000000274,SAM000183772,3608,dendritic cells and monocyte,,3608,,/3608,1
230141,ANO000000178,1,297,302,SCT000000274,SAM000183773,3608,dendritic cells and monocyte,,3608,,/3608,1
230142,ANO000000178,1,297,302,SCT000000274,SAM000183774,3608,dendritic cells and monocyte,,3608,,/3608,1
230143,ANO000000178,1,297,302,SCT000000274,SAM000183775,3608,dendritic cells and monocyte,,3608,,/3608,1
230144,ANO000000178,1,297,302,SCT000000274,SAM000183776,3608,dendritic cells and monocyte,,3608,,/3608,1
230145,ANO000000178,1,297,302,SCT000000274,SAM000183777,3608,dendritic cells and monocyte,,3608,,/3608,1
230146,ANO000000178,1,297,302,SCT000000274,SAM000183778,3608,dendritic cells and monocyte,,3608,,/3608,1
230147,ANO000000178,1,297,302,SCT000000274,SAM000183779,3608,dendritic cells and monocyte,,3608,,/3608,1
230148,ANO000000178,1,297,302,SCT000000274,SAM000183780,3608,dendritic cells and monocyte,,3608,,/3608,1
230149,ANO000000178,1,297,302,SCT000000274,SAM000183781,3608,dendritic cells and monocyte,,3608,,/3608,1
230150,ANO000000178,1,297,302,SCT000000274,SAM000183782,3608,dendritic cells and monocyte,,3608,,/3608,1
230151,ANO000000178,1,297,302,SCT000000274,SAM000183783,3608,dendritic cells and monocyte,,3608,,/3608,1
230152,ANO000000178,1,297,302,SCT000000274,SAM000183769,3608,dendritic cells and monocyte,,3608,,/3608,1
230153,ANO000000178,1,297,302,SCT000000274,SAM000183784,3608,dendritic cells and monocyte,,3608,,/3608,1
230154,ANO000000178,1,297,302,SCT000000274,SAM000183786,3608,dendritic cells and monocyte,,3608,,/3608,1
230155,ANO000000178,1,297,302,SCT000000274,SAM000183787,3608,dendritic cells and monocyte,,3608,,/3608,1
230156,ANO000000178,1,297,302,SCT000000274,SAM000183788,3608,dendritic cells and monocyte,,3608,,/3608,1
230157,ANO000000178,1,297,302,SCT000000274,SAM000183789,3608,dendritic cells and monocyte,,3608,,/3608,1
230158,ANO000000178,1,297,302,SCT000000274,SAM000183790,3608,dendritic cells and monocyte,,3608,,/3608,1
230159,ANO000000178,1,297,302,SCT000000274,SAM000183791,3608,dendritic cells and monocyte,,3608,,/3608,1
230160,ANO000000178,1,297,302,SCT000000274,SAM000183792,3608,dendritic cells and monocyte,,3608,,/3608,1
230161,ANO000000178,1,297,302,SCT000000274,SAM000183793,3608,dendritic cells and monocyte,,3608,,/3608,1
230162,ANO000000178,1,297,302,SCT000000274,SAM000183794,3608,dendritic cells and monocyte,,3608,,/3608,1
230163,ANO000000178,1,297,302,SCT000000274,SAM000183795,3608,dendritic cells and monocyte,,3608,,/3608,1
230164,ANO000000178,1,297,302,SCT000000274,SAM000183796,3608,dendritic cells and monocyte,,3608,,/3608,1
230165,ANO000000178,1,297,302,SCT000000274,SAM000183797,3608,dendritic cells and monocyte,,3608,,/3608,1
230166,ANO000000178,1,297,302,SCT000000274,SAM000183798,3608,dendritic cells and monocyte,,3608,,/3608,1
230167,ANO000000178,1,297,302,SCT000000274,SAM000183785,3608,dendritic cells and monocyte,,3608,,/3608,1
230168,ANO000000178,1,297,302,SCT000000274,SAM000183674,3608,dendritic cells and monocyte,,3608,,/3608,1
230169,ANO000000178,1,297,302,SCT000000274,SAM000183768,3608,dendritic cells and monocyte,,3608,,/3608,1
230170,ANO000000178,1,297,302,SCT000000274,SAM000183766,3608,dendritic cells and monocyte,,3608,,/3608,1
230171,ANO000000178,1,297,302,SCT000000274,SAM000183738,3608,dendritic cells and monocyte,,3608,,/3608,1
230172,ANO000000178,1,297,302,SCT000000274,SAM000183739,3608,dendritic cells and monocyte,,3608,,/3608,1
230173,ANO000000178,1,297,302,SCT000000274,SAM000183740,3608,dendritic cells and monocyte,,3608,,/3608,1
230174,ANO000000178,1,297,302,SCT000000274,SAM000183741,3608,dendritic cells and monocyte,,3608,,/3608,1
230175,ANO000000178,1,297,302,SCT000000274,SAM000183742,3608,dendritic cells and monocyte,,3608,,/3608,1
230176,ANO000000178,1,297,302,SCT000000274,SAM000183743,3608,dendritic cells and monocyte,,3608,,/3608,1
230177,ANO000000178,1,297,302,SCT000000274,SAM000183744,3608,dendritic cells and monocyte,,3608,,/3608,1
230178,ANO000000178,1,297,302,SCT000000274,SAM000183745,3608,dendritic cells and monocyte,,3608,,/3608,1
230179,ANO000000178,1,297,302,SCT000000274,SAM000183746,3608,dendritic cells and monocyte,,3608,,/3608,1
230180,ANO000000178,1,297,302,SCT000000274,SAM000183747,3608,dendritic cells and monocyte,,3608,,/3608,1
230181,ANO000000178,1,297,302,SCT000000274,SAM000183748,3608,dendritic cells and monocyte,,3608,,/3608,1
230182,ANO000000178,1,297,302,SCT000000274,SAM000183749,3608,dendritic cells and monocyte,,3608,,/3608,1
230183,ANO000000178,1,297,302,SCT000000274,SAM000183750,3608,dendritic cells and monocyte,,3608,,/3608,1
230184,ANO000000178,1,297,302,SCT000000274,SAM000183767,3608,dendritic cells and monocyte,,3608,,/3608,1
230185,ANO000000178,1,297,302,SCT000000274,SAM000183751,3608,dendritic cells and monocyte,,3608,,/3608,1
230186,ANO000000178,1,297,302,SCT000000274,SAM000183753,3608,dendritic cells and monocyte,,3608,,/3608,1
230187,ANO000000178,1,297,302,SCT000000274,SAM000183754,3608,dendritic cells and monocyte,,3608,,/3608,1
230188,ANO000000178,1,297,302,SCT000000274,SAM000183755,3608,dendritic cells and monocyte,,3608,,/3608,1
230189,ANO000000178,1,297,302,SCT000000274,SAM000183756,3608,dendritic cells and monocyte,,3608,,/3608,1
230190,ANO000000178,1,297,302,SCT000000274,SAM000183757,3608,dendritic cells and monocyte,,3608,,/3608,1
230191,ANO000000178,1,297,302,SCT000000274,SAM000183758,3608,dendritic cells and monocyte,,3608,,/3608,1
230192,ANO000000178,1,297,302,SCT000000274,SAM000183759,3608,dendritic cells and monocyte,,3608,,/3608,1
230193,ANO000000178,1,297,302,SCT000000274,SAM000183760,3608,dendritic cells and monocyte,,3608,,/3608,1
230194,ANO000000178,1,297,302,SCT000000274,SAM000183761,3608,dendritic cells and monocyte,,3608,,/3608,1
230195,ANO000000178,1,297,302,SCT000000274,SAM000183762,3608,dendritic cells and monocyte,,3608,,/3608,1
230196,ANO000000178,1,297,302,SCT000000274,SAM000183763,3608,dendritic cells and monocyte,,3608,,/3608,1
230197,ANO000000178,1,297,302,SCT000000274,SAM000183764,3608,dendritic cells and monocyte,,3608,,/3608,1
230198,ANO000000178,1,297,302,SCT000000274,SAM000183765,3608,dendritic cells and monocyte,,3608,,/3608,1
230199,ANO000000178,1,297,302,SCT000000274,SAM000183752,3608,dendritic cells and monocyte,,3608,,/3608,1
230200,ANO000000178,1,297,302,SCT000000274,SAM000183673,3608,dendritic cells and monocyte,,3608,,/3608,1
230201,ANO000000178,1,297,302,SCT000000274,SAM000183672,3608,dendritic cells and monocyte,,3608,,/3608,1
230202,ANO000000178,1,297,302,SCT000000274,SAM000183671,3608,dendritic cells and monocyte,,3608,,/3608,1
230203,ANO000000178,1,297,302,SCT000000274,SAM000183568,3608,dendritic cells and monocyte,,3608,,/3608,1
230204,ANO000000178,1,297,302,SCT000000274,SAM000183569,3608,dendritic cells and monocyte,,3608,,/3608,1
230205,ANO000000178,1,297,302,SCT000000274,SAM000183570,3608,dendritic cells and monocyte,,3608,,/3608,1
230206,ANO000000178,1,297,302,SCT000000274,SAM000183571,3608,dendritic cells and monocyte,,3608,,/3608,1
230207,ANO000000178,1,297,302,SCT000000274,SAM000183572,3608,dendritic cells and monocyte,,3608,,/3608,1
230208,ANO000000178,1,297,302,SCT000000274,SAM000183573,3608,dendritic cells and monocyte,,3608,,/3608,1
230209,ANO000000178,1,297,302,SCT000000274,SAM000183574,3608,dendritic cells and monocyte,,3608,,/3608,1
230210,ANO000000178,1,297,302,SCT000000274,SAM000183575,3608,dendritic cells and monocyte,,3608,,/3608,1
230211,ANO000000178,1,297,302,SCT000000274,SAM000183577,3608,dendritic cells and monocyte,,3608,,/3608,1
230212,ANO000000178,1,297,302,SCT000000274,SAM000183578,3608,dendritic cells and monocyte,,3608,,/3608,1
230213,ANO000000178,1,297,302,SCT000000274,SAM000183580,3608,dendritic cells and monocyte,,3608,,/3608,1
230214,ANO000000178,1,297,302,SCT000000274,SAM000183581,3608,dendritic cells and monocyte,,3608,,/3608,1
230215,ANO000000178,1,297,302,SCT000000274,SAM000183582,3608,dendritic cells and monocyte,,3608,,/3608,1
230216,ANO000000178,1,297,302,SCT000000274,SAM000183566,3608,dendritic cells and monocyte,,3608,,/3608,1
230217,ANO000000178,1,297,302,SCT000000274,SAM000183583,3608,dendritic cells and monocyte,,3608,,/3608,1
230218,ANO000000178,1,297,302,SCT000000274,SAM000183585,3608,dendritic cells and monocyte,,3608,,/3608,1
230219,ANO000000178,1,297,302,SCT000000274,SAM000183586,3608,dendritic cells and monocyte,,3608,,/3608,1
230220,ANO000000178,1,297,302,SCT000000274,SAM000183587,3608,dendritic cells and monocyte,,3608,,/3608,1
230221,ANO000000178,1,297,302,SCT000000274,SAM000183588,3608,dendritic cells and monocyte,,3608,,/3608,1
230222,ANO000000178,1,297,302,SCT000000274,SAM000183589,3608,dendritic cells and monocyte,,3608,,/3608,1
230223,ANO000000178,1,297,302,SCT000000274,SAM000183590,3608,dendritic cells and monocyte,,3608,,/3608,1
230224,ANO000000178,1,297,302,SCT000000274,SAM000183591,3608,dendritic cells and monocyte,,3608,,/3608,1
230225,ANO000000178,1,297,302,SCT000000274,SAM000183592,3608,dendritic cells and monocyte,,3608,,/3608,1
230226,ANO000000178,1,297,302,SCT000000274,SAM000183593,3608,dendritic cells and monocyte,,3608,,/3608,1
230227,ANO000000178,1,297,302,SCT000000274,SAM000183594,3608,dendritic cells and monocyte,,3608,,/3608,1
230228,ANO000000178,1,297,302,SCT000000274,SAM000183595,3608,dendritic cells and monocyte,,3608,,/3608,1
230229,ANO000000178,1,297,302,SCT000000274,SAM000183597,3608,dendritic cells and monocyte,,3608,,/3608,1
230230,ANO000000178,1,297,302,SCT000000274,SAM000183598,3608,dendritic cells and monocyte,,3608,,/3608,1
230231,ANO000000178,1,297,302,SCT000000274,SAM000183584,3608,dendritic cells and monocyte,,3608,,/3608,1
230232,ANO000000178,1,297,302,SCT000000274,SAM000183599,3608,dendritic cells and monocyte,,3608,,/3608,1
230233,ANO000000178,1,297,302,SCT000000274,SAM000183565,3608,dendritic cells and monocyte,,3608,,/3608,1
230234,ANO000000178,1,297,302,SCT000000274,SAM000183563,3608,dendritic cells and monocyte,,3608,,/3608,1
230235,ANO000000178,1,297,302,SCT000000274,SAM000183529,3608,dendritic cells and monocyte,,3608,,/3608,1
230236,ANO000000178,1,297,302,SCT000000274,SAM000183539,3608,dendritic cells and monocyte,,3608,,/3608,1
230237,ANO000000178,1,297,302,SCT000000274,SAM000183541,3608,dendritic cells and monocyte,,3608,,/3608,1
230238,ANO000000178,1,297,302,SCT000000274,SAM000183542,3608,dendritic cells and monocyte,,3608,,/3608,1
230239,ANO000000178,1,297,302,SCT000000274,SAM000183543,3608,dendritic cells and monocyte,,3608,,/3608,1
230240,ANO000000178,1,297,302,SCT000000274,SAM000183544,3608,dendritic cells and monocyte,,3608,,/3608,1
230241,ANO000000178,1,297,302,SCT000000274,SAM000183564,3608,dendritic cells and monocyte,,3608,,/3608,1
230242,ANO000000178,1,297,302,SCT000000274,SAM000183545,3608,dendritic cells and monocyte,,3608,,/3608,1
230243,ANO000000178,1,297,302,SCT000000274,SAM000183547,3608,dendritic cells and monocyte,,3608,,/3608,1
230244,ANO000000178,1,297,302,SCT000000274,SAM000183548,3608,dendritic cells and monocyte,,3608,,/3608,1
230245,ANO000000178,1,297,302,SCT000000274,SAM000183549,3608,dendritic cells and monocyte,,3608,,/3608,1
230246,ANO000000178,1,297,302,SCT000000274,SAM000183551,3608,dendritic cells and monocyte,,3608,,/3608,1
230247,ANO000000178,1,297,302,SCT000000274,SAM000183552,3608,dendritic cells and monocyte,,3608,,/3608,1
230248,ANO000000178,1,297,302,SCT000000274,SAM000183553,3608,dendritic cells and monocyte,,3608,,/3608,1
230249,ANO000000178,1,297,302,SCT000000274,SAM000183555,3608,dendritic cells and monocyte,,3608,,/3608,1
230250,ANO000000178,1,297,302,SCT000000274,SAM000183556,3608,dendritic cells and monocyte,,3608,,/3608,1
230251,ANO000000178,1,297,302,SCT000000274,SAM000183557,3608,dendritic cells and monocyte,,3608,,/3608,1
230252,ANO000000178,1,297,302,SCT000000274,SAM000183558,3608,dendritic cells and monocyte,,3608,,/3608,1
230253,ANO000000178,1,297,302,SCT000000274,SAM000183560,3608,dendritic cells and monocyte,,3608,,/3608,1
230254,ANO000000178,1,297,302,SCT000000274,SAM000183561,3608,dendritic cells and monocyte,,3608,,/3608,1
230255,ANO000000178,1,297,302,SCT000000274,SAM000183562,3608,dendritic cells and monocyte,,3608,,/3608,1
230256,ANO000000178,1,297,302,SCT000000274,SAM000183546,3608,dendritic cells and monocyte,,3608,,/3608,1
230257,ANO000000178,1,297,302,SCT000000274,SAM000183799,3608,dendritic cells and monocyte,,3608,,/3608,1
230258,ANO000000178,1,297,302,SCT000000274,SAM000183600,3608,dendritic cells and monocyte,,3608,,/3608,1
230259,ANO000000178,1,297,302,SCT000000274,SAM000183604,3608,dendritic cells and monocyte,,3608,,/3608,1
230260,ANO000000178,1,297,302,SCT000000274,SAM000183640,3608,dendritic cells and monocyte,,3608,,/3608,1
230261,ANO000000178,1,297,302,SCT000000274,SAM000183641,3608,dendritic cells and monocyte,,3608,,/3608,1
230262,ANO000000178,1,297,302,SCT000000274,SAM000183643,3608,dendritic cells and monocyte,,3608,,/3608,1
230263,ANO000000178,1,297,302,SCT000000274,SAM000183644,3608,dendritic cells and monocyte,,3608,,/3608,1
230264,ANO000000178,1,297,302,SCT000000274,SAM000183645,3608,dendritic cells and monocyte,,3608,,/3608,1
230265,ANO000000178,1,297,302,SCT000000274,SAM000183646,3608,dendritic cells and monocyte,,3608,,/3608,1
230266,ANO000000178,1,297,302,SCT000000274,SAM000183647,3608,dendritic cells and monocyte,,3608,,/3608,1
230267,ANO000000178,1,297,302,SCT000000274,SAM000183648,3608,dendritic cells and monocyte,,3608,,/3608,1
230268,ANO000000178,1,297,302,SCT000000274,SAM000183649,3608,dendritic cells and monocyte,,3608,,/3608,1
230269,ANO000000178,1,297,302,SCT000000274,SAM000183650,3608,dendritic cells and monocyte,,3608,,/3608,1
230270,ANO000000178,1,297,302,SCT000000274,SAM000183651,3608,dendritic cells and monocyte,,3608,,/3608,1
230271,ANO000000178,1,297,302,SCT000000274,SAM000183652,3608,dendritic cells and monocyte,,3608,,/3608,1
230272,ANO000000178,1,297,302,SCT000000274,SAM000183654,3608,dendritic cells and monocyte,,3608,,/3608,1
230273,ANO000000178,1,297,302,SCT000000274,SAM000183639,3608,dendritic cells and monocyte,,3608,,/3608,1
230274,ANO000000178,1,297,302,SCT000000274,SAM000183655,3608,dendritic cells and monocyte,,3608,,/3608,1
230275,ANO000000178,1,297,302,SCT000000274,SAM000183657,3608,dendritic cells and monocyte,,3608,,/3608,1
230276,ANO000000178,1,297,302,SCT000000274,SAM000183658,3608,dendritic cells and monocyte,,3608,,/3608,1
230277,ANO000000178,1,297,302,SCT000000274,SAM000183659,3608,dendritic cells and monocyte,,3608,,/3608,1
230278,ANO000000178,1,297,302,SCT000000274,SAM000183660,3608,dendritic cells and monocyte,,3608,,/3608,1
230279,ANO000000178,1,297,302,SCT000000274,SAM000183661,3608,dendritic cells and monocyte,,3608,,/3608,1
230280,ANO000000178,1,297,302,SCT000000274,SAM000183662,3608,dendritic cells and monocyte,,3608,,/3608,1
230281,ANO000000178,1,297,302,SCT000000274,SAM000183664,3608,dendritic cells and monocyte,,3608,,/3608,1
230282,ANO000000178,1,297,302,SCT000000274,SAM000183665,3608,dendritic cells and monocyte,,3608,,/3608,1
230283,ANO000000178,1,297,302,SCT000000274,SAM000183666,3608,dendritic cells and monocyte,,3608,,/3608,1
230284,ANO000000178,1,297,302,SCT000000274,SAM000183667,3608,dendritic cells and monocyte,,3608,,/3608,1
230285,ANO000000178,1,297,302,SCT000000274,SAM000183668,3608,dendritic cells and monocyte,,3608,,/3608,1
230286,ANO000000178,1,297,302,SCT000000274,SAM000183669,3608,dendritic cells and monocyte,,3608,,/3608,1
230287,ANO000000178,1,297,302,SCT000000274,SAM000183670,3608,dendritic cells and monocyte,,3608,,/3608,1
230288,ANO000000178,1,297,302,SCT000000274,SAM000183656,3608,dendritic cells and monocyte,,3608,,/3608,1
230289,ANO000000178,1,297,302,SCT000000274,SAM000183602,3608,dendritic cells and monocyte,,3608,,/3608,1
230290,ANO000000178,1,297,302,SCT000000274,SAM000183638,3608,dendritic cells and monocyte,,3608,,/3608,1
230291,ANO000000178,1,297,302,SCT000000274,SAM000183636,3608,dendritic cells and monocyte,,3608,,/3608,1
230292,ANO000000178,1,297,302,SCT000000274,SAM000183605,3608,dendritic cells and monocyte,,3608,,/3608,1
230293,ANO000000178,1,297,302,SCT000000274,SAM000183606,3608,dendritic cells and monocyte,,3608,,/3608,1
230294,ANO000000178,1,297,302,SCT000000274,SAM000183607,3608,dendritic cells and monocyte,,3608,,/3608,1
230295,ANO000000178,1,297,302,SCT000000274,SAM000183608,3608,dendritic cells and monocyte,,3608,,/3608,1
230296,ANO000000178,1,297,302,SCT000000274,SAM000183609,3608,dendritic cells and monocyte,,3608,,/3608,1
230297,ANO000000178,1,297,302,SCT000000274,SAM000183610,3608,dendritic cells and monocyte,,3608,,/3608,1
230298,ANO000000178,1,297,302,SCT000000274,SAM000183611,3608,dendritic cells and monocyte,,3608,,/3608,1
230299,ANO000000178,1,297,302,SCT000000274,SAM000183612,3608,dendritic cells and monocyte,,3608,,/3608,1
230300,ANO000000178,1,297,302,SCT000000274,SAM000183613,3608,dendritic cells and monocyte,,3608,,/3608,1
230301,ANO000000178,1,297,302,SCT000000274,SAM000183614,3608,dendritic cells and monocyte,,3608,,/3608,1
230302,ANO000000178,1,297,302,SCT000000274,SAM000183615,3608,dendritic cells and monocyte,,3608,,/3608,1
230303,ANO000000178,1,297,302,SCT000000274,SAM000183616,3608,dendritic cells and monocyte,,3608,,/3608,1
230304,ANO000000178,1,297,302,SCT000000274,SAM000183617,3608,dendritic cells and monocyte,,3608,,/3608,1
230305,ANO000000178,1,297,302,SCT000000274,SAM000183637,3608,dendritic cells and monocyte,,3608,,/3608,1
230306,ANO000000178,1,297,302,SCT000000274,SAM000183618,3608,dendritic cells and monocyte,,3608,,/3608,1
230307,ANO000000178,1,297,302,SCT000000274,SAM000183620,3608,dendritic cells and monocyte,,3608,,/3608,1
230308,ANO000000178,1,297,302,SCT000000274,SAM000183621,3608,dendritic cells and monocyte,,3608,,/3608,1
230309,ANO000000178,1,297,302,SCT000000274,SAM000183622,3608,dendritic cells and monocyte,,3608,,/3608,1
230310,ANO000000178,1,297,302,SCT000000274,SAM000183623,3608,dendritic cells and monocyte,,3608,,/3608,1
230311,ANO000000178,1,297,302,SCT000000274,SAM000183624,3608,dendritic cells and monocyte,,3608,,/3608,1
230312,ANO000000178,1,297,302,SCT000000274,SAM000183625,3608,dendritic cells and monocyte,,3608,,/3608,1
